"y","group","x1","x2","x3"
0,"A",0.913109980622033,-1.47837279978996,0
0,"A",1.18988450616891,-1.11217406820911,1
1,"A",1.57784312273236,-0.478011435413349,1
0,"A",-0.525512511240872,-1.31713489237009,0
1,"A",0.951504020510326,-0.159090372941001,1
0,"A",-0.167726196147643,-0.383375805447343,0
0,"A",0.41764830797112,-2.19678775813432,1
0,"A",-0.132327914334315,-0.865734546923103,0
0,"A",0.391841813066676,0.0624745794302891,1
0,"A",-0.604192621157404,-1.39336032957671,1
0,"A",-0.18900228567181,-1.86295235848375,1
0,"B",-1.03103335710393,-0.820575266008122,1
0,"A",-1.69863167145021,0.610930500140559,1
0,"A",0.173167003204586,-1.03855581199349,0
0,"A",1.1114863039171,0.634844876133798,0
0,"A",-0.377876305896538,1.09792858802866,0
1,"A",0.792954747496304,-1.59797939380101,0
1,"A",1.42238741561944,-0.617349594805428,0
1,"A",0.979164685933472,0.657052101101924,1
1,"A",0.951128660464693,-0.455292310261222,0
1,"A",0.252128543068563,-0.842410213315967,1
1,"A",1.96202394069336,-0.542672524475634,0
1,"A",0.340474077073361,-2.1236375155916,0
1,"A",0.733655066194785,0.117974558819204,0
0,"A",0.965115675750028,-0.594254716500243,1
0,"A",-0.281625799151644,-0.244041533917432,0
0,"A",-0.35280646094939,-0.773154847307813,1
0,"B",1.1539372480732,0.810320878310247,0
0,"A",-1.58862357822731,0.165463157098992,1
0,"A",0.408507846159401,-0.448407400778058,1
1,"B",0.894762203426001,-0.153790232554831,1
1,"A",0.143091882553315,-1.35519773165004,1
0,"A",-1.11624226634977,-1.6572763258859,0
0,"A",1.05930044776503,-1.85267009088577,0
0,"A",-1.07445175572867,-1.68782095844594,1
0,"A",-1.19756066250051,-0.774523737023611,0
0,"A",0.927482235347161,-1.77393723827017,1
0,"B",-1.35095102237375,-0.359765460148865,0
0,"A",0.735402901398088,0.561608211146986,0
0,"A",-0.0569552335835796,0.221948470648623,0
0,"A",0.348881969601663,0.269019197951225,0
1,"A",1.35373086648041,-1.20649471657196,1
1,"A",-1.45613598796886,0.0156652582184362,0
1,"A",0.360369111084865,-0.155896941112612,1
0,"A",-0.435283614873999,-1.23773786806291,0
1,"A",1.1604770599707,-0.545947002695222,0
0,"A",-0.0660987890084382,-0.940514620014606,1
0,"A",1.26145845936059,-1.34367589753563,0
0,"A",0.302799715158331,-0.57837522419372,1
1,"A",1.77004476477985,0.314315744014761,1
0,"A",-0.643140789196504,1.51822459673806,0
0,"A",0.162148912989458,1.38602515022122,1
1,"A",-0.525379372715943,-0.245102608133465,0
0,"A",-0.829575067318828,1.77962632921121,1
1,"A",1.058064248137,0.82112348116647,1
0,"A",-0.641263535523875,-0.286858566795041,1
1,"A",2.15763518532316,0.228601109192368,1
0,"A",-0.0694927810717926,-0.249115674859608,1
0,"A",1.6888385897402,0.676250483796633,1
1,"A",0.515868957247465,-0.458812275088516,0
1,"A",2.39331006358117,0.381283429783133,1
0,"A",1.51566485317754,-1.55854035461299,0
1,"A",0.336409243484796,-0.271032425839407,1
0,"A",-0.126447155500306,-0.0527873978670721,0
0,"A",-1.74417524717445,0.281386913012188,0
0,"A",-2.05694461895908,0.225912463011621,0
0,"A",0.657744821757351,-0.587939227626622,0
0,"A",-0.205801171028751,-0.675466177676189,1
1,"A",0.578699025863563,-0.507850277067585,0
1,"A",1.65519148086385,-0.29767413398235,1
0,"A",0.441734582031486,-0.611921821252564,1
0,"A",-0.506702149587261,-0.431598190961551,0
0,"A",-1.1287142790064,-0.250067795683302,0
0,"A",0.685107231111747,-0.752432644931641,0
1,"A",0.895698029886776,1.09329222695679,0
1,"A",-0.869073139124073,0.55036791903592,0
1,"A",0.97696639015743,1.36966466835541,1
0,"A",-1.33786057426534,0.850049571671965,0
1,"A",0.404432257538081,0.0363129126800461,0
1,"A",-0.49187677982798,0.077790956049903,1
1,"A",0.362123496997913,0.884109302185482,1
0,"A",0.0556401430142315,0.0812679799027913,1
0,"A",0.392228159151889,0.146961162870788,0
1,"A",1.16705497659199,-0.445910292522155,0
1,"A",0.388167817614875,-0.862372497836508,1
1,"A",0.471604341084667,-0.445597811403838,1
1,"A",0.63574468537475,-0.478904344818085,1
0,"A",-0.499706698418011,-0.988820397723252,0
0,"A",-0.157910355843668,-0.19818052756491,1
0,"A",1.05295931340625,-1.00383626491101,0
1,"A",1.27648017796793,-0.385350630911422,1
0,"B",0.238092288935381,0.701578462902028,0
1,"A",1.2458363191862,-0.00202832456722662,0
1,"A",1.19595726919597,1.30588020258637,0
0,"A",1.43609974191393,-0.315810899001384,0
1,"A",-0.368234935927931,-0.121729449872774,0
1,"A",-0.0582853687351558,0.261856779401734,1
0,"A",0.212850845036699,-0.33818437318843,1
1,"A",0.61702445754317,-0.218940061295257,0
0,"A",-0.558684804073029,1.46637373146896,1
1,"A",0.791000509767632,-1.01643591935528,0
0,"A",-0.629520309025047,0.700616879365262,1
0,"A",0.563630789081491,0.365793058101948,0
1,"A",0.44181674289698,-2.94536090052753,0
0,"A",0.682444166152277,-1.5193887388128,1
0,"A",1.35863882189351,-0.81771496325933,1
0,"B",-0.750958980559524,-0.968561504026243,0
0,"A",0.00952445255118256,-1.72386206069086,1
1,"A",0.61088886488415,0.00781657262856661,0
1,"A",1.76341155743079,-0.0623770150234699,0
0,"A",-1.98653666013929,0.42199310594811,1
0,"A",0.0989690030138951,-1.22286613299319,1
1,"A",1.90628033225434,1.2228176208886,1
0,"A",-0.305943644914869,-0.0336358369800064,1
0,"A",0.710577123107023,-1.56258679172276,0
1,"A",0.344616398013664,-0.304611493553689,1
1,"A",1.7171994982544,-0.0758156810471601,0
1,"B",-1.31731098827213,1.3038629406947,0
0,"A",1.24327678306439,-1.26135096231714,1
1,"A",0.793848431894341,-0.724488099689888,1
1,"A",0.508584992290705,-2.5931372845275,0
1,"A",0.075361345769518,-0.60517257675913,1
1,"A",-0.523311742663302,0.0118033461767499,1
0,"A",-0.399906332397296,0.311875336242652,0
0,"A",-0.446438727905926,-0.375874496599993,1
