"y","group","x1","x2","x3"
1,"B",-0.343752550955352,-0.297597929832244,1
1,"B",-0.986066093655486,0.546154505960535,0
1,"A",0.809570493308871,-1.39551918464287,0
1,"A",0.514233095360107,-0.560735688215826,1
1,"A",1.51336060581531,-1.3274694632124,1
0,"A",1.56190361495485,0.238018254995626,1
1,"B",-1.9056267317275,0.962265944302973,0
1,"A",-0.03381941764474,-0.0415668507025859,1
0,"A",0.144267003160516,-1.54351791419569,1
1,"B",0.497059686618564,-3.02410731926364,0
1,"A",0.0549352542193324,0.478771641901151,1
1,"B",-0.93806038317263,0.254238445306009,1
0,"B",-0.556248550945137,-0.45183506320796,0
0,"B",-0.130881922828092,-1.7517858835269,0
1,"A",2.1659518140843,-0.115002026652949,1
1,"B",-2.68883685027782,0.740277382032758,1
0,"A",0.801726812323793,-2.0720405355353,0
0,"B",-0.963395819023092,0.393257912523955,1
0,"B",-0.793637973947051,-1.1550089460444,0
0,"B",-1.19240849675024,0.43881442724921,0
1,"A",-0.864864035777711,0.465766596648172,0
1,"A",1.4034100860176,0.284979954600665,1
0,"B",-0.594200081825296,1.04073222306826,1
1,"A",-0.650946636418277,0.73179003343898,1
1,"B",0.914733027152391,-0.469457549767833,1
1,"A",0.56206024059454,-0.100556473994152,1
1,"B",1.22779198434619,2.16593609298545,0
1,"A",2.36282368178745,0.329647559593532,1
1,"A",-0.132097152871029,0.804386481215836,1
1,"A",0.0552822222404366,0.152029908067921,1
0,"B",-0.251971535350106,1.27623185321288,0
0,"B",-2.67570354107106,-0.158981496317493,1
0,"B",-0.602563245384209,-0.854260962204151,1
0,"B",-0.10311787572862,2.06017234099408,1
1,"B",-0.718938837969033,0.251358265314947,1
1,"A",-0.0743776661390665,0.639172530626333,0
1,"A",1.85129657471702,-0.146553272371389,1
1,"A",1.33125225834087,-0.373749500800885,0
0,"B",0.64990307518216,-0.206149758051848,0
0,"B",-1.2697602218627,0.849022978406533,1
0,"A",-0.536586663050836,-2.01912620443325,0
0,"A",-0.509133876785365,-0.519237721828009,1
0,"A",0.731360418221012,-1.16623053478839,0
0,"B",-0.972475635517077,-1.45471266037701,0
0,"B",-2.68468728211163,1.37822174150202,0
0,"B",-1.41548929982055,-1.14440695801588,0
1,"A",0.659619634882364,1.09477985899468,0
1,"A",0.687388337740339,-0.589896199583116,1
1,"B",0.331212892343877,0.310137413714619,1
1,"A",0.928976370237336,2.1420497724565,0
1,"B",0.214109145070822,1.48148047540892,0
0,"B",-1.0432623312486,-0.796570451661667,0
0,"A",-0.295746443615733,-0.942373522205291,0
0,"B",0.000270189276886046,1.08829219060835,1
1,"B",-1.68877024107312,1.5638948236753,0
0,"B",-2.1074670685102,-0.245317565931876,1
1,"A",0.544520362454845,0.880737872043814,0
1,"A",1.13238464513924,-0.509668618279898,1
1,"A",-0.452710749189644,0.329706782465235,1
0,"A",-0.338489384964265,0.0704329237905858,0
1,"A",2.17582861540801,-0.957467436030801,1
0,"A",-0.902610944819068,0.159161338295848,0
1,"A",0.123360474244218,0.649269407311652,0
0,"B",-1.34919162914587,-0.838419366606848,1
0,"A",-0.0384741608070123,0.19540970836114,1
1,"B",-0.913430663542525,0.00460616525739621,0
0,"A",0.201690883748131,-0.483509298825706,0
1,"B",1.27789286807911,1.01946406444926,1
1,"A",-0.232454965887593,-1.37384899081847,1
0,"B",0.82664759996745,-0.741735027337943,0
1,"B",0.853700409901286,-0.347706611478723,0
0,"B",-0.907224789186779,1.03153329811709,0
1,"A",2.09597026699135,0.315064548456011,1
0,"A",-0.283273186614427,-2.77097762072316,1
1,"B",0.245813592322568,0.311908630372024,1
1,"B",-1.13639429833383,0.394552506938877,1
1,"B",-0.95082085071224,-0.902172056858984,0
1,"A",0.97004533258284,-0.726573743972423,1
0,"B",1.55181379410455,0.308219722123051,1
1,"A",1.2952966087397,2.17231128863108,1
0,"B",-0.326642407435542,0.377425296645546,0
0,"A",-0.191667774409532,-0.771435871766584,1
1,"B",-0.416378418376478,-0.089618084553423,0
1,"A",-0.892183947049773,-0.833526410775393,1
1,"A",-0.209715725620771,0.290179819577467,1
1,"B",-0.550255476770398,0.833368785289851,0
0,"A",-0.0138903637064922,-1.25716467482834,0
0,"B",1.57098593538764,-0.489894116378001,0
0,"A",0.325108250580079,1.12341658614258,0
1,"A",0.601568197472738,-1.08673742432657,0
0,"A",0.0419707442805176,0.567811047850879,1
0,"A",-1.91432464322735,-1.27273507058005,0
1,"B",-0.0579788637871649,-2.19832048173635,1
1,"B",-1.2328034346151,0.912378471101562,1
1,"A",0.866821301540895,-1.09765315333061,0
0,"B",-0.524109408649106,-0.0183859803670179,0
0,"A",0.0966818256082394,-0.291803014154915,0
0,"A",-0.0959640331588245,0.190088855273676,1
0,"A",-1.01215639758865,0.902007194603309,1
0,"B",-1.71492456933245,-0.0675557255432668,0
0,"B",-1.23657912048113,0.471621299815632,0
0,"B",-2.89550764082702,0.534006951196526,0
1,"B",-0.703174709822918,-0.183242119174846,1
1,"A",0.214614607379077,-0.731524711080137,1
1,"A",1.10053202415182,-1.1316591984931,1
1,"A",0.736952578754837,0.541492816303298,1
0,"B",-1.45770729610853,1.1347382599058,1
0,"A",-0.287905554258615,-0.281952220845105,1
1,"B",-1.09047584919159,0.672672390191222,0
0,"A",1.21325875252059,0.247439314912762,0
1,"A",-1.24305689162464,-0.0421367815492196,0
